,ID,name,name:en,landuse,addr:province,addr:city,addr:district,description,type,total,brownfield,commercial,construction,farmland,forest,grass,industrial,residential,retail,NTL,Over illumination,Tresspass,Clutter,geometry,brownfield_mean_distance,brownfield_mean_NTL,commercial_mean_distance,commercial_mean_NTL,construction_mean_distance,construction_mean_NTL,farmland_mean_distance,farmland_mean_NTL,forest_mean_distance,forest_mean_NTL,grass_mean_distance,grass_mean_NTL,industrial_mean_distance,industrial_mean_NTL,residential_mean_distance,residential_mean_NTL,retail_mean_distance,retail_mean_NTL,Over_illumination,centroid
2896,2896,爱巢金奥花园,,residential,,,,,,114.0,0.0,2.0,3.0,12.0,0.0,7.0,3.0,83.0,3.0,29.209999084472656,4311.93994140625,0.520119139848649,0.0025678352360423,"POLYGON ((113.3560616 22.9139258, 113.3566918 22.9114618, 113.3570373 22.9115292, 113.356399 22.9140194, 113.3560616 22.9139258))",,,2069.696107738497,34.0625,2754.0444014367226,42.016666666666666,1772.942778286793,29.123750333333334,,,2177.149134115037,44.91000042857143,1259.0465594359068,35.586666666666666,2004.3352259549758,38.2471083493976,1825.1724191784997,44.85166666666667,4311.9400000000005,POINT (113.35654793265951 22.912733328381183)
2897,2897,昊龙花园北区,,residential,,,,,,118.0,0.0,5.0,4.0,10.0,0.0,4.0,4.0,84.0,6.0,43.68499755859375,4217.5048828125,0.6559337839977215,0.0029811246658927,"POLYGON ((113.350683 22.9208794, 113.3508863 22.9210667, 113.3540003 22.9210733, 113.3545069 22.9207466, 113.3549119 22.9196125, 113.3548501 22.9193367, 113.3521913 22.917427, 113.35124 22.9190334, 113.3507684 22.920314, 113.350683 22.9208794))",,,2199.725830187793,33.3569998,2581.8802007693153,39.37,1727.915440440096,27.9135001,,,1427.2982216043215,43.427499999999995,2343.7816436638063,30.441249749999997,1713.1871477573052,36.07601177380952,2208.2752712023075,41.693333333333335,4217.504988000001,POINT (113.35274082885145 22.91966223650307)
2898,2898,君华·御府,,residential,,,,,,105.0,0.0,5.0,3.0,10.0,0.0,3.0,4.0,76.0,3.0,40.48500061035156,3744.81982421875,0.5773248142525883,0.0029365575186389,"POLYGON ((113.349813 22.9186777, 113.3501911 22.9160902, 113.3504675 22.9160115, 113.3519514 22.9170825, 113.3508172 22.9191158, 113.349813 22.9186777))",,,2318.381636801392,33.3569998,2769.3551918045673,42.016666666666666,1585.566099271508,27.9135001,,,1465.1386136232913,41.445,2241.862333040638,31.82125,1641.0976768590037,36.165657749999994,1803.340017677796,44.85166666666667,3744.819989,POINT (113.35073048510657 22.917561779130395)
2899,2899,时代柏林,,residential,,,,,,130.0,0.0,5.0,5.0,10.0,0.0,4.0,4.0,94.0,7.0,43.68499755859375,4677.1650390625,0.6526535024991865,0.0029863721128932,"POLYGON ((113.3508704 22.9231061, 113.350724 22.92296, 113.350763 22.9218141, 113.3509665 22.9216298, 113.3530304 22.921681, 113.3530071 22.9224818, 113.3522341 22.9231669, 113.3508704 22.9231061))",,,1980.9884733569274,33.3569998,2551.303697742892,37.782,1864.1029557382521,27.9135001,,,1394.238579965656,43.427499999999995,2423.1028425236436,30.441249749999997,1830.1945434551087,36.407553053191485,2143.803915401209,40.923571428571435,4677.164986,POINT (113.35181677707688 22.92235618368113)
2900,2900,南郊村B区,,residential,,,,,,189.0,0.0,5.0,6.0,12.0,0.0,8.0,4.0,142.0,9.0,41.345001220703125,7389.0048828125,0.9809166234225104,0.0027104281298907,"POLYGON ((113.3594427 22.9276184, 113.3594427 22.926926, 113.3594777 22.9268572, 113.3597781 22.9268584, 113.3602233 22.9267793, 113.3609086 22.9267781, 113.361492 22.9267472, 113.361735 22.9267472, 113.3617474 22.9276382, 113.3594427 22.9276184))",,,1773.72848990065,36.384,1591.4683017074756,41.5825,2487.705169176681,27.644166916666666,,,1259.2139104315293,43.255625375,1917.2601871418492,36.7425,1947.2831263676476,39.70352104225353,1777.351653057521,40.47222222222222,7389.004996,POINT (113.36062448775124 22.927209225738636)
2901,2901,华景新城,,residential,,,,,,188.0,0.0,5.0,6.0,11.0,0.0,8.0,4.0,142.0,9.0,41.345001220703125,7371.1103515625,1.0671284096968392,0.0026627552027827,"POLYGON ((113.3587074 22.927922, 113.3586244 22.9300573, 113.359412 22.9301661, 113.3593824 22.9306157, 113.3611083 22.9306353, 113.3617055 22.9305923, 113.3617289 22.9292075, 113.361732 22.9279447, 113.3587074 22.927922))",,,1651.6980503470622,36.384,1491.7660249347848,41.5825,2582.0666565924553,28.530454818181816,,,1392.1935090556317,43.255625375,2061.168181525754,36.7425,1905.263310357754,39.70352104225353,1688.2899040322473,40.47222222222222,7371.109996,POINT (113.36024763628338 22.92922819727336)
2902,2902,华荟南景园,,residential,,,,,,209.0,0.0,9.0,9.0,11.0,0.0,8.0,5.0,149.0,14.0,35.345001220703125,8538.8203125,1.2095204030855984,0.0033244153736689,"POLYGON ((113.3629983 22.9301353, 113.3629551 22.9291904, 113.3657866 22.9285236, 113.365916 22.9288896, 113.3668403 22.9286598, 113.3677338 22.9291564, 113.3676168 22.9293891, 113.3635744 22.9303992, 113.3634851 22.9300332, 113.3629983 22.9301353))",,,2302.4563223079517,41.211667,1371.6211061401498,48.99555533333333,2665.7051017574704,30.07545481818182,,,1146.448390747187,43.255625375,1954.7211314771891,35.405,1924.1606964682567,40.7067784295302,1968.94541322483,44.23607128571428,8538.819993000001,POINT (113.36507845580205 22.929402456124638)
2903,2903,中颐海伦堡,,residential,,,,,,191.0,0.0,9.0,5.0,9.0,0.0,7.0,3.0,144.0,11.0,30.685001373291016,7521.98046875,0.984197956732841,0.0025132258076827,"POLYGON ((113.3566305 22.9298311, 113.3563462 22.9279241, 113.3586743 22.9279339, 113.358626 22.9298558, 113.3566305 22.9298311))",,,2175.272722675408,39.852778,1583.299678584588,37.782,2346.8577152152106,31.671667,,,1408.3038853409837,44.91000042857143,1925.5306190720794,35.586666666666666,1973.007183207594,39.3630555,1936.772620512161,42.65863636363636,7521.980002,POINT (113.35756938482922 22.928861612934426)
2904,2904,海伦堡·御院,,residential,,,,,,150.0,0.0,7.0,5.0,7.0,0.0,4.0,4.0,112.0,10.0,35.85499954223633,5644.314453125,0.8116942699225932,0.002703154343805,"POLYGON ((113.3508691 22.9297224, 113.3505794 22.9293914, 113.350735 22.928092, 113.3510032 22.927845, 113.3553537 22.9279192, 113.3556756 22.9303005, 113.3552357 22.9301819, 113.354372 22.9304981, 113.3517274 22.9294952, 113.3515718 22.9301177, 113.3508691 22.9297224))",,,1927.872963533538,39.657857,1993.7548319390764,37.782,2139.693937463373,30.670714285714286,,,1339.5958534952883,43.427499999999995,2599.0666536022723,30.441249749999997,1903.643047545697,37.48102663392857,2021.4502168862505,43.167,5644.314981,POINT (113.35323213816997 22.928998738750177)
2905,2905,海伦堡·花样年华1期,,residential,,,,,,142.0,0.0,5.0,5.0,7.0,0.0,3.0,4.0,109.0,8.0,35.85499954223633,5272.8251953125,0.6858755026257245,0.0028268039536533,"POLYGON ((113.349984 22.9290406, 113.3498337 22.9284823, 113.3496728 22.9277017, 113.3496514 22.9270298, 113.3492649 22.9261774, 113.3501206 22.9261286, 113.3502991 22.9263357, 113.3501858 22.929015, 113.349984 22.9290406))",,,1639.7038084060205,33.3569998,2412.6003459358953,37.782,1907.7991837465518,30.670714285714286,,,1347.8341014376067,41.445,2652.1850440125204,30.441249749999997,1984.199898016066,37.39793563302752,2056.4874668371926,42.734375,5272.824982,POINT (113.34993005103198 22.927300555322322)
2906,2906,海伦堡·花样年华2期,,residential,,,,,,124.0,0.0,5.0,2.0,8.0,0.0,3.0,6.0,93.0,6.0,41.18000030517578,4443.96533203125,0.6066178569235071,0.0028430079355894,"POLYGON ((113.3467975 22.9271138, 113.3467775 22.9262426, 113.3481141 22.9262076, 113.3486214 22.9266049, 113.3489164 22.9270595, 113.3491096 22.9281019, 113.3488091 22.9280723, 113.3484766 22.9273411, 113.3467975 22.9271138))",,,1679.3378452302331,33.3569998,2732.3602569783093,31.43,1874.0227988897457,28.22125,,,1560.6853548774486,41.445,2726.305527377554,28.510000333333334,1878.9250807303642,36.75161276344086,1954.389693386349,39.528333333333336,4443.964988000001,POINT (113.34793007100023 22.926898068464606)
2907,2907,海伦堡·流金岁月,,residential,,,,,,124.0,0.0,5.0,2.0,8.0,0.0,3.0,6.0,93.0,6.0,41.18000030517578,4443.96533203125,0.6159225199960889,0.0028268366881296,"POLYGON ((113.3468297 22.9272818, 113.3467921 22.9294556, 113.3494323 22.9295549, 113.3491203 22.9283193, 113.3487837 22.9283035, 113.348616 22.9277857, 113.3476665 22.9274201, 113.3468297 22.9272818))",,,1589.8052162921017,33.3569998,2594.823662872459,31.43,2038.638189212447,28.22125,,,1625.820954087488,41.445,2763.4001809989354,28.510000333333334,1882.0210430319469,36.75161276344086,1854.4090841411162,39.528333333333336,4443.964988000001,POINT (113.34791959055737 22.92856970859088)
2908,2908,海伦堡·花样年华3期,,residential,,,,,,125.0,0.0,7.0,2.0,5.0,0.0,3.0,5.0,93.0,9.0,37.86000061035156,4608.64501953125,0.5921953154406673,0.0028132386000552,"POLYGON ((113.3459499 22.9297323, 113.3463598 22.9295976, 113.3463815 22.926253, 113.3457729 22.9262689, 113.3459499 22.9297323))",,,2136.247202344327,39.657857,2819.3663082931203,31.43,1178.4485011592808,32.726,,,1799.409889644757,41.445,2758.0454199347405,25.058000399999997,1958.6073818536051,36.929731021505376,2472.806893552842,42.486111111111114,4608.644986,POINT (113.3461117018552 22.927854417258)
2909,2909,福景园,,residential,,,,,,103.0,0.0,5.0,0.0,7.0,0.0,2.0,5.0,78.0,4.0,31.084999084472656,3641.01025390625,0.502674132084448,0.0027750061837809,"POLYGON ((113.3428683 22.9258609, 113.3427002 22.9250824, 113.3452874 22.9245017, 113.3453574 22.9249103, 113.3452687 22.9258179, 113.3430504 22.9259383, 113.3428683 22.9258609))",,,1861.0911656771586,33.3569998,,,1459.9278568222323,29.59857142857143,,,1733.0573315913593,39.457499999999996,2685.693237659228,25.058000399999997,1871.499501061035,36.33301265384614,2002.4663837120286,43.5775,3641.009988,POINT (113.34413876680661 22.925311428101747)
2910,2910,香缤豪庭,,residential,,,,,,109.0,0.0,5.0,1.0,8.0,0.0,3.0,6.0,79.0,5.0,38.02000045776367,3834.32470703125,0.5253685623972267,0.0028699851248722,"POLYGON ((113.3449651 22.9240114, 113.3447737 22.9232286, 113.3464222 22.9232544, 113.3464128 22.9239899, 113.3449651 22.9240114))",,,1913.276371518626,33.3569998,3151.02508078323,31.43,1484.1827446852524,28.508750125000002,,,1790.9498832280985,41.445,2873.0850253135236,23.371667,1781.0838884244167,36.49607581012657,2203.3613267215615,41.148,3834.324991,POINT (113.34563450199941 22.92361308865769)
2911,2911,雅居乐锦官城·星汇,,residential,,,,,,104.0,0.0,5.0,1.0,8.0,0.0,3.0,6.0,74.0,5.0,34.470001220703125,3631.3447265625,0.5219521517505208,0.0029198642906699,"POLYGON ((113.344699 22.9230092, 113.3444935 22.9223167, 113.3456236 22.9223726, 113.3459739 22.9222479, 113.3461607 22.9216629, 113.3464736 22.9216715, 113.3463895 22.9229834, 113.344699 22.9230092))",,,1977.814111759195,33.3569998,3249.05412120913,31.43,1400.510129875297,28.508750125000002,,,1801.2876039274088,41.445,2861.2512325495195,23.371667,1710.427346192211,36.2190539054054,2292.789239029983,41.148,3631.344991,POINT (113.3456359656312 22.922543199320824)
2912,2912,星晨·时代豪庭,,residential,,,,,,106.0,0.0,5.0,2.0,9.0,0.0,3.0,6.0,74.0,5.0,38.02000045776367,3669.49462890625,0.5872771312806012,0.0029961186422856,"POLYGON ((113.3467554 22.9227144, 113.3467538 22.9219253, 113.3468565 22.9209446, 113.347104 22.9207683, 113.3502609 22.9214479, 113.3501666 22.9229824, 113.3500556 22.9230988, 113.3498586 22.9231494, 113.3470429 22.9230359, 113.3469167 22.9229357, 113.3467554 22.9227144))",,,1974.1794835719534,33.3569998,3142.187536442624,31.43,1604.2014710356773,27.405555666666665,,,1484.5139279016796,41.445,2690.7504519043073,28.510000333333334,1598.9421990498763,35.70804039189189,2195.5249587806584,40.173,3669.494991,POINT (113.34842367913468 22.922072436333195)
2913,2913,雅居乐·锦官城,,residential,,,,,,105.0,0.0,5.0,1.0,9.0,0.0,3.0,6.0,74.0,5.0,38.02000045776367,3638.264892578125,0.5647579918969441,0.0030708511603823,"POLYGON ((113.3472394 22.9202822, 113.3470386 22.9199295, 113.3477204 22.9178649, 113.3492382 22.9186262, 113.348916 22.9207984, 113.3472394 22.9202822))",,,2157.4608318979817,33.3569998,2974.1450431448034,37.57,1450.2433554144736,27.405555666666665,,,1610.3265946472227,41.445,2721.1031522033595,28.510000333333334,1636.1422064504154,35.62777012162162,2466.519011656967,40.173,3638.264991,POINT (113.3481880729881 22.91939609502895)
2914,2914,金沙诚筑,,residential,,,,,,91.0,0.0,3.0,2.0,9.0,0.0,3.0,6.0,64.0,2.0,33.86000061035156,3161.43505859375,0.5107967674769355,0.0028474894199623,"POLYGON ((113.3481267 22.9169358, 113.3483976 22.9162561, 113.3489813 22.9154733, 113.3493363 22.91574, 113.3492942 22.9160196, 113.3494483 22.9161529, 113.349014 22.9168282, 113.3491355 22.9168928, 113.3488272 22.9172842, 113.3486918 22.9173057, 113.3481267 22.9169358))",,,1800.93722188278,33.26833333333334,2930.659895482405,43.4725,1355.3597870009332,27.405555666666665,,,1731.57483040394,41.445,2598.6715693283736,29.430000500000002,1423.428230183089,35.73929671875,1773.1761188645955,42.63,3161.434994,POINT (113.3488051932338 22.916440889571877)
2915,2915,金沙湾花园,,residential,,,,,,81.0,0.0,2.0,0.0,8.0,0.0,2.0,6.0,59.0,2.0,36.44499969482422,2752.0498046875,0.4913799173495274,0.0028827680311861,"POLYGON ((113.3443487 22.9148195, 113.3452967 22.9126429, 113.3455956 22.9126429, 113.3486965 22.9148754, 113.3487058 22.9151636, 113.3476784 22.9169616, 113.3469406 22.9164067, 113.3469219 22.9162863, 113.346908 22.9162752, 113.3463661 22.9158432, 113.3464315 22.9156023, 113.3454555 22.9152238, 113.345222 22.9154862, 113.3443487 22.9148195))",,,1448.5000963620885,34.0625,,,1180.85664107019,28.508750125000002,,,1877.6600008232135,39.457499999999996,2693.1775487729624,24.291667166666667,1426.6240611948742,35.447203220338984,2099.13130144963,42.63,2752.049994,POINT (113.34654891349805 22.914721138427385)
2916,2916,雅荷居,,residential,,,,,,75.0,0.0,1.0,0.0,8.0,0.0,2.0,6.0,54.0,2.0,36.44499969482422,2552.7197265625,0.3886484170772748,0.0029080303413341,"POLYGON ((113.3436996 22.9110083, 113.3451566 22.9092145, 113.3456236 22.909563, 113.3458431 22.9101695, 113.3451382 22.9117037, 113.3449174 22.9117565, 113.3436996 22.9110083))",,,278.5932957599616,36.445,,,1269.9540957613206,28.508750125000002,,,2384.116790015077,39.457499999999996,2658.7427036389195,24.291667166666667,1554.8143723006706,35.62472207407408,2626.617740616067,42.63,2552.7199960000003,POINT (113.34490737928212 22.9105564247285)
